entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,eid,string,global,,,,Participant Information,,,,,,,Participant ID,
participant,p20077,integer,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20077,,,,Number of diet questionnaires completed,
participant,p20078_i0,date,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20078,,,,When diet questionnaire completion requested | Instance 0,
participant,p26086_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26086,,,,Soy desserts and yogurt | Instance 1,g
participant,p26086_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26086,,,,Soy desserts and yogurt | Instance 2,g
participant,p26086_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26086,,,,Soy desserts and yogurt | Instance 3,g
participant,p26086_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26086,,,,Soy desserts and yogurt | Instance 4,g
participant,p26087_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26087,,,,Milk-based and powdered drinks | Instance 0,g
participant,p26087_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26087,,,,Milk-based and powdered drinks | Instance 1,g
participant,p26087_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26087,,,,Milk-based and powdered drinks | Instance 2,g
participant,p26087_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26087,,,,Milk-based and powdered drinks | Instance 3,g
participant,p26087_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26087,,,,Milk-based and powdered drinks | Instance 4,g
participant,p26088_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26088,,,,Egg and egg dishes | Instance 0,g
participant,p26088_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26088,,,,Egg and egg dishes | Instance 1,g
participant,p26088_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26088,,,,Egg and egg dishes | Instance 2,g
participant,p26088_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26088,,,,Egg and egg dishes | Instance 3,g
participant,p26088_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26088,,,,Egg and egg dishes | Instance 4,g
participant,p26089_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26089,,,,Apples and pears | Instance 0,g
participant,p26089_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26089,,,,Apples and pears | Instance 1,g
participant,p26089_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26089,,,,Apples and pears | Instance 2,g
participant,p26089_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26089,,,,Apples and pears | Instance 3,g
participant,p26089_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26089,,,,Apples and pears | Instance 4,g
participant,p26090_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26090,,,,Berries | Instance 0,g
participant,p26090_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26090,,,,Berries | Instance 1,g
participant,p26090_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26090,,,,Berries | Instance 2,g
participant,p26090_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26090,,,,Berries | Instance 3,g
participant,p26090_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26090,,,,Berries | Instance 4,g
participant,p26091_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26091,,,,Citrus | Instance 0,g
participant,p26091_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26091,,,,Citrus | Instance 1,g
participant,p26091_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26091,,,,Citrus | Instance 2,g
participant,p26091_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26091,,,,Citrus | Instance 3,g
participant,p26091_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26091,,,,Citrus | Instance 4,g
participant,p26092_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26092,,,,Dried fruit | Instance 0,g
participant,p26092_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26092,,,,Dried fruit | Instance 1,g
participant,p26092_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26092,,,,Dried fruit | Instance 2,g
participant,p26092_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26092,,,,Dried fruit | Instance 3,g
participant,p26092_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26092,,,,Dried fruit | Instance 4,g
participant,p26093_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26093,,,,Other fruit | Instance 0,g
participant,p26093_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26093,,,,Other fruit | Instance 1,g
participant,p26093_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26093,,,,Other fruit | Instance 2,g
participant,p26093_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26093,,,,Other fruit | Instance 3,g
participant,p26093_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26093,,,,Other fruit | Instance 4,g
participant,p26094_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26094,,,,Stewed fruit | Instance 0,g
participant,p26094_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26094,,,,Stewed fruit | Instance 1,g
participant,p26094_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26094,,,,Stewed fruit | Instance 2,g
participant,p26094_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26094,,,,Stewed fruit | Instance 3,g
participant,p26094_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26094,,,,Stewed fruit | Instance 4,g
participant,p26095_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26095,,,,Fruit juice | Instance 0,g
participant,p26095_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26095,,,,Fruit juice | Instance 1,g
participant,p26095_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26095,,,,Fruit juice | Instance 2,g
participant,p26095_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26095,,,,Fruit juice | Instance 3,g
participant,p26095_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26095,,,,Fruit juice | Instance 4,g
participant,p26096_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26096,,,,Full fat yogurt | Instance 0,g
participant,p26096_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26096,,,,Full fat yogurt | Instance 1,g
participant,p26096_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26096,,,,Full fat yogurt | Instance 2,g
participant,p26096_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26096,,,,Full fat yogurt | Instance 3,g
participant,p26096_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26096,,,,Full fat yogurt | Instance 4,g
participant,p26097_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26097,,,,Grain dishes - added fat | Instance 0,g
participant,p26097_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26097,,,,Grain dishes - added fat | Instance 1,g
participant,p26097_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26097,,,,Grain dishes - added fat | Instance 2,g
participant,p26097_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26097,,,,Grain dishes - added fat | Instance 3,g
participant,p26097_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26097,,,,Grain dishes - added fat | Instance 4,g
participant,p26098_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26098,,,,Green leafy/cabbages | Instance 0,g
participant,p26098_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26098,,,,Green leafy/cabbages | Instance 1,g
participant,p26098_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26098,,,,Green leafy/cabbages | Instance 2,g
participant,p26098_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26098,,,,Green leafy/cabbages | Instance 3,g
participant,p26098_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26098,,,,Green leafy/cabbages | Instance 4,g
participant,p26099_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26099,,,,High fat cheese | Instance 0,g
participant,p26099_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26099,,,,High fat cheese | Instance 1,g
participant,p26099_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26099,,,,High fat cheese | Instance 2,g
participant,p26099_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26099,,,,High fat cheese | Instance 3,g
participant,p26099_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26099,,,,High fat cheese | Instance 4,g
participant,p26100_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26100,,,,Lamb | Instance 0,g
participant,p26100_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26100,,,,Lamb | Instance 1,g
participant,p26100_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26100,,,,Lamb | Instance 2,g
participant,p26100_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26100,,,,Lamb | Instance 3,g
participant,p26100_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26100,,,,Lamb | Instance 4,g
participant,p26101_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26101,,,,Legumes and pulses | Instance 0,g
participant,p26101_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26101,,,,Legumes and pulses | Instance 1,g
participant,p26101_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26101,,,,Legumes and pulses | Instance 2,g
participant,p26101_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26101,,,,Legumes and pulses | Instance 3,g
participant,p26101_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26101,,,,Legumes and pulses | Instance 4,g
participant,p26102_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26102,,,,Low fat yogurt | Instance 0,g
participant,p26102_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26102,,,,Low fat yogurt | Instance 1,g
participant,p26102_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26102,,,,Low fat yogurt | Instance 2,g
participant,p26102_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26102,,,,Low fat yogurt | Instance 3,g
participant,p26102_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26102,,,,Low fat yogurt | Instance 4,g
participant,p26103_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26103,,,,Medium and low fat cheese | Instance 0,g
participant,p26103_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26103,,,,Medium and low fat cheese | Instance 1,g
participant,p26103_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26103,,,,Medium and low fat cheese | Instance 2,g
participant,p26103_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26103,,,,Medium and low fat cheese | Instance 3,g
participant,p26103_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26103,,,,Medium and low fat cheese | Instance 4,g
participant,p26104_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26104,,,,"Other meat, offal | Instance 0",g
participant,p26104_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26104,,,,"Other meat, offal | Instance 1",g
participant,p26104_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26104,,,,"Other meat, offal | Instance 2",g
participant,p26104_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26104,,,,"Other meat, offal | Instance 3",g
participant,p26104_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26104,,,,"Other meat, offal | Instance 4",g
participant,p26105_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26105,,,,Muesli | Instance 0,g
participant,p26105_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26105,,,,Muesli | Instance 1,g
participant,p26105_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26105,,,,Muesli | Instance 2,g
participant,p26105_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26105,,,,Muesli | Instance 3,g
participant,p26105_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26105,,,,Muesli | Instance 4,g
participant,p26106_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26106,,,,Nut-based spreads | Instance 0,g
participant,p26106_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26106,,,,Nut-based spreads | Instance 1,g
participant,p26106_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26106,,,,Nut-based spreads | Instance 2,g
participant,p26106_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26106,,,,Nut-based spreads | Instance 3,g
participant,p26106_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26106,,,,Nut-based spreads | Instance 4,g
participant,p26107_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26107,,,,Unsalted nuts and seeds | Instance 0,g
participant,p26107_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26107,,,,Unsalted nuts and seeds | Instance 1,g
participant,p26107_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26107,,,,Unsalted nuts and seeds | Instance 2,g
participant,p26107_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26107,,,,Unsalted nuts and seeds | Instance 3,g
participant,p26107_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26107,,,,Unsalted nuts and seeds | Instance 4,g
participant,p26108_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26108,,,,Salted nuts and seeds | Instance 0,g
participant,p26108_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26108,,,,Salted nuts and seeds | Instance 1,g
participant,p26108_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26108,,,,Salted nuts and seeds | Instance 2,g
participant,p26108_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26108,,,,Salted nuts and seeds | Instance 3,g
participant,p26108_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26108,,,,Salted nuts and seeds | Instance 4,g
participant,p26109_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26109,,,,Oily fish | Instance 0,g
participant,p26109_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26109,,,,Oily fish | Instance 1,g
participant,p26109_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26109,,,,Oily fish | Instance 2,g
participant,p26109_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26109,,,,Oily fish | Instance 3,g
participant,p26109_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26109,,,,Oily fish | Instance 4,g
participant,p26110_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26110,,,,Olive oil (drizzling/dunking) | Instance 0,g
participant,p26110_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26110,,,,Olive oil (drizzling/dunking) | Instance 1,g
participant,p26110_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26110,,,,Olive oil (drizzling/dunking) | Instance 2,g
participant,p26110_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26110,,,,Olive oil (drizzling/dunking) | Instance 3,g
participant,p26110_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26110,,,,Olive oil (drizzling/dunking) | Instance 4,g
participant,p26111_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26111,,,,Plant-based spread lower fat | Instance 0,g
participant,p26111_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26111,,,,Plant-based spread lower fat | Instance 1,g
participant,p26111_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26111,,,,Plant-based spread lower fat | Instance 2,g
participant,p26111_i3,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26111,,,,Plant-based spread lower fat | Instance 3,g
participant,p26111_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26111,,,,Plant-based spread lower fat | Instance 4,g
participant,p26112_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26112,,,,Plant-based spread normal | Instance 0,g
participant,p26112_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Total weight by food group yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=26112,,,,Plant-based spread normal | Instance 1,g
